task_id	batch	dependencies	target_files	actions	hunk_ids	unit_ids	unit_ledger	pg18_chinese_source	old_english	new_english	historical_reference	status	acceptance	evidence
T20-1f1dec2c966ddc	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-ad99e6d153cead69"",""U20-e87ec0041d241714"",""U20-a66ebf5c9205f197"",""U20-3367daacdca4f73d"",""U20-379d599cc43fb928"",""U20-d83c9c00c467accc"",""U20-d03eaa6f7a034bc2"",""U20-5c43c04d33c23dcb"",""U20-47904e7f6af640b0"",""U20-a3c71f50c8718ac5"",""U20-b331a51cba4d799e"",""U20-3a4e51562477b9c9"",""U20-5abacccaf17ae8ef"",""U20-02886d728f9a4705"",""U20-76d7a018467e9f6a"",""U20-84f7c0e98e37f2a5"",""U20-8e39dc0d3962e90c"",""U20-3fe1c175e176f4c4"",""U20-e6782ef036b57445"",""U20-f770e4eab7e9ef1d"",""U20-2499732ae2a4a3b7"",""U20-0b6f61cfd89152a6"",""U20-9e332520766c9f5f"",""U20-3904eab78dfb1590""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-1faa1d92271d4c	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-d5a89c93d75bc347"",""U20-8f17ac22e07c27d2"",""U20-2e401f064f8ca205"",""U20-871acf957bad7435"",""U20-7074ddca7c1821b8"",""U20-6f011595a2b8defb"",""U20-8ee95ece7f833266"",""U20-fd95cd2dce6abc97"",""U20-27c6c249e8fa5323"",""U20-62a02241392399ee"",""U20-1c73dc9bbaecb3a9"",""U20-13633bd5f4b3d8e3"",""U20-996bf8b7ade1bc6c"",""U20-1603f8cfa3d5308d"",""U20-7f5e6975090083cd"",""U20-83af989f0d4621f1"",""U20-92b80e8457867804"",""U20-b6755ae6e6be5dc8"",""U20-06c7bcd9ab4d2726"",""U20-fe1ffbd6c6056b38"",""U20-b6183b4b8e74e9cb"",""U20-5a497c1dfdceacb8"",""U20-a5fbdf2696154c3c"",""U20-80f58ea655bfbfe2""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-20ae62d3bbdc42	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-c3596a35304e19b9"",""U20-aa422c784176894f"",""U20-740b80ac663e41f7"",""U20-2254d53e17d8dc8d"",""U20-bce860702f5baa90"",""U20-97dbbb441e1d8bbc"",""U20-98e127aa1caef41a"",""U20-92c6a6b0be84246d"",""U20-2924c158a391e2d5"",""U20-abdf85b842d24e7e"",""U20-f28e9ab9c355c5dc"",""U20-d7aa76a42f70bee6"",""U20-8f7322db343e93b0"",""U20-a86b2f4e9fc9a841"",""U20-f07e30d4043fae57"",""U20-453b9745c296ac45"",""U20-e216d8860de08bb5"",""U20-97c8a5dee2e273d0"",""U20-9629f1092f4afd60"",""U20-b663d3d2bea43764"",""U20-48f184dd29d103f0"",""U20-3adb9c88501d6798"",""U20-1d10371d3d46489c"",""U20-736f420aa0e96626""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-217ce5b32fa98a	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-49307c6b447c56c8"",""U20-66871227ed6266af"",""U20-b7a5ddc61e6ce4aa"",""U20-5a9aad721cd1e60f"",""U20-b379136bd7a107dd"",""U20-d5e25d077ce1a3b9"",""U20-7f0e179847886e7a"",""U20-703a7e66a9c6de97"",""U20-341fc280b7c71811"",""U20-5754812e0b9ce1be"",""U20-b1ecbbad0b59121e"",""U20-7b9cd1c30856a481"",""U20-1ce311e4136767ea"",""U20-4aa92d4d6ade6cf0"",""U20-b1587d024b13ad5d"",""U20-658183b90c6a211a"",""U20-ca5ac49d4781ad42"",""U20-5fe7973fa405e91c"",""U20-3e08a4471abded97"",""U20-be1129b5201b25bf"",""U20-9e4899a9809ea157"",""U20-b6ffe057363d382d"",""U20-8ed838d2b4efa541"",""U20-ee3ab37fb079330b""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-237bf72ab24d28	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-632e52378bf972bb"",""U20-5919dda9228fc51b"",""U20-af23010f216b4c94"",""U20-84c753a738553644"",""U20-a4c255f36fdd12c2"",""U20-bafc1eeb274a2647"",""U20-d5cbcab411aa1168"",""U20-fe13553e861fd567"",""U20-75d5f1a1610cbeed"",""U20-dc51cb7bc17cf0e8"",""U20-8545ca99963882c0"",""U20-f63364329f217b81"",""U20-5f48cad47cba09d8"",""U20-8e92c645fd164363"",""U20-5b0a4c14489d9a92"",""U20-e33c31b92ba3e719"",""U20-a51213b7fc9c00a1"",""U20-6b8ccdd92d628c88"",""U20-44a5fd8143630940"",""U20-cc0d448218e0535f"",""U20-a114e664cb24a6a5"",""U20-78011375577411f2"",""U20-311776748121f8a4"",""U20-669bbed6a419de42""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-23db41a6af23fa	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-1ea7a24bd0cdaa4d"",""U20-27442d7a658a1104"",""U20-c810220fe24a8d23"",""U20-6fc22a9bbd5fb704"",""U20-30042908a8635dbc"",""U20-874b9100acdda23f"",""U20-330cf71ad5e6b433"",""U20-b0198fe06eadc8e3"",""U20-3fc43c4c786b614a"",""U20-590cd196575ef666"",""U20-838683b05e6d3f6c"",""U20-133a511a02d06eff"",""U20-5bf6409d55cd67eb"",""U20-30e6763deccacbca"",""U20-046712331099744c"",""U20-604228713c790680"",""U20-274d81f3764a3870"",""U20-23138ccd9b272eaa"",""U20-ab4831826658b773"",""U20-f96ca4f18783a277"",""U20-1a809a42a82b238e"",""U20-e67205c2cd0ae3f5"",""U20-e9310a7e83255f54"",""U20-97096148d16e70c3""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-2406679efe642a	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-d1749c3fcf22c4d8"",""U20-cfeea12ef67e4587"",""U20-2df1206817e18cec"",""U20-abf3a9c9ca0c1ed8"",""U20-fd9403d0c430431f"",""U20-c26528b1c32cc2e1"",""U20-290f442658e90cde"",""U20-7a9931326bb4ac80"",""U20-2eec1a7d285a7191"",""U20-8e01ec2ae61ee25f"",""U20-483686a083bc3d1d"",""U20-16d1f3ad010c7dec"",""U20-10cf42f2ac51e5b4"",""U20-a78fe7bf1d180623"",""U20-10c0c80c35c5f275"",""U20-3d6caf18fac78126"",""U20-97a90e29fcdf1c30"",""U20-c97edc709db3568c"",""U20-86c04bb9d8c241f9"",""U20-cc36204126eba480"",""U20-f1125fd1d98fa96c"",""U20-e401674a52d1a04c"",""U20-d82aef73a7549915"",""U20-c030758fa73605fa""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-275e0a97a881e5	5	"[""P20-BATCH-4""]"	"[""zh/20/func/func-string.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-ff5da0a60a0084c5""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-298165cb88cb6a	5	"[""P20-BATCH-4""]"	"[""zh/20/ref/pg_dumpall.sgml""]"	"[""delete""]"	"[""H20-414baa7af9d79d45""]"	"[""U20-dd98cf12641a4cb2""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/pg_dumpall.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/pg_dumpall.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-2a163be973cf36	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-926c04f565fd4bf5"",""U20-996ed9a254f7577e"",""U20-beabf914df88dc8b"",""U20-905ba7dd81f0c78c"",""U20-e42f6ef559f9df4e"",""U20-b99a88a7d256b07c"",""U20-5f30b946174974da"",""U20-b7926582ad2dcdfb"",""U20-e2737bfea4126bb8"",""U20-2d7fad5c0a396a3d"",""U20-a9abd044258d82fd"",""U20-0799121cef952090"",""U20-916b2ad2c150285a"",""U20-d46f80c1c867582a"",""U20-a7f28b432078c74f"",""U20-0fe3f9f5d6f53c00"",""U20-71b2b0904e4445f2"",""U20-a7f2a12f2e119b1f"",""U20-3d7a0570fbbe5bbd"",""U20-d24649a02c65be7e"",""U20-b39c5d26bd68758b"",""U20-f9d7c512c96e4557"",""U20-f8a32ed83d98ca19"",""U20-60708a84622ce601""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-2b8712f6dcd889	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-6fec262e6909ef31"",""U20-2475e3edbb342f62"",""U20-8b8173aaa82c4d8f"",""U20-a92e1271d3527ffe"",""U20-0891fe69273d99bd"",""U20-a335e2b901bdd07b"",""U20-2de9d58069f28664"",""U20-59ac43882d599131"",""U20-2ddb8c402245a34e"",""U20-a189f68fc09afaa8"",""U20-c31db9598f64d7c3"",""U20-c343a549a3a92549"",""U20-e0b692f943efc9ab"",""U20-0e3dad7037603250"",""U20-bbfa3b2b53694041"",""U20-92b48ba962f31df7"",""U20-50b31f97e38b7f30"",""U20-9d3359e45f2e6dac"",""U20-afa8cf71ae699c15"",""U20-6b3e6b34fc93d33d"",""U20-8ac7af8d6cf8fbc6"",""U20-3978cba2de67156e"",""U20-97e733139d645555"",""U20-17302023e97eae54""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-2bc6fda06f0d3b	5	"[""P20-BATCH-4""]"	"[""zh/20/logical-replication.sgml""]"	"[""delete""]"	"[""H20-81e1056a0d1fa03f"",""H20-b61ee1f428a00e92"",""H20-babc3b44ffc09bc9""]"	"[""U20-6364bb454698a5c2"",""U20-46988f7e9af4535f"",""U20-436a251c6d4e5bbe"",""U20-1c848e55ccfe1d73"",""U20-c55a78c84600626e""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/logical-replication.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/logical-replication.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-2d807afc9b2c04	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-30a889d284e8aa65"",""U20-f5fc6ff42115b7c6"",""U20-0f1cc42f5e1f45e8"",""U20-2239839ff0383675"",""U20-68885898e9bac5bf"",""U20-ab3446754ce88732"",""U20-ddaf1e0262e486bb"",""U20-dddd29f1231ba9df"",""U20-b02de79c30a28bca"",""U20-4e4903ab824d8bff"",""U20-6cef45cd066d5278"",""U20-064a954cfe0e84f5"",""U20-0da1c8d9dbe2e8ef"",""U20-188f97d6b373d9f0"",""U20-5c84d35e5bd1f691"",""U20-9b44b6acfe4e8530"",""U20-fd2cadde56d0beb4"",""U20-639f3d3e80cfced6"",""U20-f4fe634632d89d76"",""U20-e9329980bb7cc6a0"",""U20-eb4c516ead6be339"",""U20-96b29f261c19f135"",""U20-cc6d7128b616701c"",""U20-13bab3777fe3b2a2""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-2d813ffdc111a3	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-e239455c99edcdf5"",""U20-1f4df107d047620b"",""U20-cb7ba4f76ffba7a0"",""U20-af1d5d9fa7a30a80"",""U20-697c741237b9c957"",""U20-0e040d3247c78af4"",""U20-24f7ec776620a14f"",""U20-b896ae284f2aaab9"",""U20-391596c57e5e96e7"",""U20-f6e85c30739d82af"",""U20-ccc1483d49e91abe"",""U20-2ad899dd6fbc1068"",""U20-40e73777a57d5a3a"",""U20-33c31f45d8b03da3"",""U20-3d5ceda9ed6b3faa"",""U20-6981b4935f68220b"",""U20-5cabc00d5b38a719"",""U20-03be5fd887d5d353"",""U20-5ae38bc2b1dd01e1"",""U20-440c5832b7a55ace"",""U20-39de1a0950461c85"",""U20-256805339df062e9"",""U20-47385195ac4efb3d"",""U20-4e3844f8548e77ec""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-2eea28f2801941	5	"[""P20-BATCH-4""]"	"[""zh/20/rowtypes.sgml""]"	"[""delete""]"	"[""H20-2554ae1b8a763d8d""]"	"[""U20-ff28c27e27091b4f"",""U20-319fd6b0e2186f96"",""U20-12e475d964c4c058""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/rowtypes.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/rowtypes.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-31e019713adc38	5	"[""P20-BATCH-4""]"	"[""zh/20/release-18.sgml""]"	"[""delete""]"	"[""H20-2c240f25651d236c""]"	"[""U20-ceed1ca505d74ecb"",""U20-63b8d65b36115056"",""U20-7934c45a2706b3e0"",""U20-ee61e8e4e62bc152"",""U20-b1eb1ab0ecc42447"",""U20-e10189187f0ecde3"",""U20-9daacf720404da75"",""U20-0b131c3cc6602733"",""U20-15df48c2358b1632"",""U20-d208d2b6a48db4a8"",""U20-6f57e17b362af230"",""U20-b42b6fc9dd294ddd"",""U20-642011ad7db0a3bc"",""U20-48e357e0b387744d"",""U20-ef0f82bbd7bbd1ef"",""U20-db92434b5892d842"",""U20-19dd539d49877898"",""U20-330ce1fdc712fd04"",""U20-5952807ddf89568a"",""U20-2d057a2b3b924b1c"",""U20-ac412541b3638b00"",""U20-6248c440f61bd35f"",""U20-6c30f04391166a01"",""U20-8e323a4b3614f984""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/release-18.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/release-18.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-32258b4aef2908	5	"[""P20-BATCH-4""]"	"[""zh/20/information_schema.sgml""]"	"[""delete""]"	"[""H20-5ad25ac6b9f61233"",""H20-8f28d005edb6c994"",""H20-d4749b15afbf619e"",""H20-d82664adc7ac5573""]"	"[""U20-b585ec1abb2fadf7"",""U20-199fed7a4e573302"",""U20-a81c3389886eb20f"",""U20-1db280b8ffc5b5ac"",""U20-0a0c7c3195900e48"",""U20-6c6866acfa5f5fd6"",""U20-2cb3cc0e18d5a2fd"",""U20-086ee75fbfb6ee23""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/information_schema.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-324a6b1d95f2f8	5	"[""P20-BATCH-4""]"	"[""zh/20/func.sgml""]"	"[""delete""]"	"[""H20-d21c591ef5150d3b""]"	"[""U20-c94a1dcc9698d25a"",""U20-15d3f73e74e12868"",""U20-644324cc556a287d"",""U20-57e899a89b744c7f"",""U20-9b63b22d1fa620df"",""U20-4e3af9844556d09a"",""U20-03bde5fddcc1a99f"",""U20-518aeb9eee73f0df"",""U20-80f0baed77bd68e8"",""U20-59762c7b4c3f42bd"",""U20-e9c0d58608b1e444"",""U20-2042ad828f6c616e"",""U20-6e8d698721e46f38"",""U20-1d460373485da164"",""U20-11a51cf018ee34ba"",""U20-cb2d974cc8e6c905"",""U20-148ed9480051e5db"",""U20-b7c46f6a2cd6f370"",""U20-e5cdf176249f8fe0"",""U20-7b64767305ae59c8"",""U20-0ecf9af80cdc08db"",""U20-9f92240d676030d1"",""U20-ef56ade659e6125a"",""U20-953478f2b6e14774""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	[]	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class old_source_saved_before_removal. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
